plan_time,runway,airline,destination,REG,peak,gate,cat,distance,meantime_taxi_number,mean_taxi_time,land_takeoff_number,time
2016/1/31 7:20,34,39,161,2767,2,138,8,34138,40,14.41690334,16,18.1
2016/1/31 7:20,35,38,163,1332,2,83,24,3583,21,14.25130916,22,8.8
2016/1/31 7:20,35,26,165,2101,2,228,7,35228,24,14.34800563,7,8.2
2016/1/31 7:25,34,46,240,2297,2,158,8,34158,53,14.41690334,18,24.9
2016/1/31 7:25,34,46,202,2341,2,167,8,34167,46,14.25130916,9,18.5
2016/1/31 7:25,35,26,191,2215,2,16,8,3516,35,14.34800563,13,14
2016/1/31 7:25,35,39,184,2254,2,82,8,3582,27,14.84021739,12,12.6
2016/1/31 7:30,34,39,233,1905,2,146,7,34146,64,14.19495366,16,28.4
2016/1/31 7:30,34,12,60,3620,1,215,24,34215,36,15.6351434,23,17
2016/1/31 7:30,35,38,146,1733,2,9,29,359,35,14.34800563,10,11.2
2016/1/31 7:35,34,34,74,800,2,182,8,34182,56,15.20670827,11,26.8
2016/1/31 7:35,34,34,235,2225,1,204,8,34204,47,15.69681015,23,22.6
2016/1/31 7:35,34,38,140,1105,2,195,28,34195,49,15.28147418,21,22.4
2016/1/31 7:35,35,46,171,2675,2,234,9,35234,31,15.20670827,22,14.8
2016/1/31 7:40,34,34,232,2270,1,206,8,34206,43,15.97334178,13,18.4
2016/1/31 7:40,35,22,176,2418,1,224,8,35224,25,16.06504195,18,12.6
2016/1/31 7:45,35,115,219,873,1,209,25,35209,42,16.0409943,17,20.6
2016/1/31 7:45,34,46,155,771,1,203,8,34203,45,16.05856178,19,19.6
2016/1/31 7:45,35,22,224,2143,1,199,12,35199,39,15.87918822,17,19
2016/1/31 7:45,34,38,237,850,1,143,25,34143,35,16.0654816,20,18.5
2016/1/31 7:50,34,88,40,3922,3,42,33,3442,27,17.81396087,16,22.9
2016/1/31 7:50,35,46,216,2017,1,175,8,35175,37,16.0409943,25,18.1
2016/1/31 7:50,34,26,233,1785,1,139,12,34139,35,15.69936983,16,18
2016/1/31 7:50,34,46,235,2598,1,151,9,34151,37,15.87918822,17,16.6
2016/1/31 7:50,35,38,221,1259,1,107,25,35107,33,15.6689496,19,15.5
2016/1/31 7:55,34,38,235,851,1,19,25,3419,51,15.63119057,25,24.1
2016/1/31 7:55,34,46,74,2594,1,216,8,34216,33,15.64359768,18,16.2
2016/1/31 7:55,35,26,184,2625,1,12,12,3512,27,15.64359768,14,12.9
2016/1/31 8:00,34,26,240,2201,1,116,8,34116,51,15.69779028,13,25.2
2016/1/31 8:00,34,36,100,2991,0,194,12,34194,40,15.95309341,22,23.6
2016/1/31 8:00,34,34,102,480,0,211,8,34211,43,15.80857488,27,23.4
2016/1/31 8:00,34,22,47,2135,0,177,13,34177,40,15.92961266,21,21.3
2016/1/31 8:00,35,46,172,2296,1,233,8,35233,31,15.69936983,25,13.7
2016/1/31 8:05,34,39,76,2267,0,191,8,34191,56,15.80857488,25,31.7
2016/1/31 8:05,35,39,224,1985,0,112,8,35112,46,15.89769392,16,26.5
2016/1/31 8:05,35,20,164,1029,0,54,33,3554,28,16.10990366,32,16.4
2016/1/31 8:10,34,46,50,2481,1,198,8,34198,46,15.69779028,24,22.8
2016/1/31 8:10,35,26,181,2744,0,164,8,35164,22,15.95309341,8,10.6
2016/1/31 8:15,34,34,52,2488,0,183,8,34183,53,16.18434588,29,26.9
2016/1/31 8:15,34,26,52,1795,0,22,12,3422,49,16.09011964,27,25.8
2016/1/31 8:15,34,39,241,2251,0,121,8,34121,50,16.10990366,28,25.7
2016/1/31 8:15,34,46,100,2482,0,229,8,34229,29,15.80850631,13,14.8
2016/1/31 8:20,34,12,71,3646,0,222,40,34222,48,16.27797112,10,21.6
2016/1/31 8:20,35,93,122,127,0,223,42,35223,37,16.31387724,17,18.9
2016/1/31 8:20,35,46,188,2280,0,159,8,35159,26,15.7925435,23,13.2
2016/1/31 8:25,34,1,76,3305,0,220,41,34220,44,15.98876285,17,21
2016/1/31 8:25,34,65,100,2868,0,168,8,34168,35,16.35340952,21,17.5
2016/1/31 8:25,34,46,241,2060,0,235,8,34235,26,16.27797112,8,12.8
2016/1/31 8:25,35,26,220,2109,0,149,7,35149,16,16.36587537,13,7.7
2016/1/31 8:30,34,34,50,520,0,188,8,34188,50,16.02822665,17,24.5
2016/1/31 8:30,34,26,65,756,1,145,8,34145,44,17.06759969,27,24.1
2016/1/31 8:30,34,46,233,765,0,157,8,34157,44,16.20988722,37,23
2016/1/31 8:30,35,22,181,709,0,230,9,35230,31,16.28842944,27,16.3
2016/1/31 8:35,34,26,240,1764,0,13,12,3413,56,16.20182665,19,27.8
2016/1/31 8:35,35,46,128,2204,0,180,8,35180,54,16.28842944,28,24.6
2016/1/31 8:35,34,34,47,723,0,189,8,34189,45,16.20182665,23,20.1
2016/1/31 8:40,35,46,181,2628,0,176,9,35176,50,16.16997207,32,24.8
2016/1/31 8:40,34,26,235,2022,0,118,8,34118,47,16.20182665,30,23
2016/1/31 8:40,34,34,49,2590,0,178,8,34178,43,16.51780523,10,20.5
2016/1/31 8:40,34,65,100,2825,0,190,13,34190,33,16.11421446,22,15.8
2016/1/31 8:45,34,26,78,2453,1,113,9,34113,43,17.06759969,21,21.5
2016/1/31 8:45,35,99,106,3546,1,196,13,35196,32,17.4414963,15,17.4
2016/1/31 8:45,35,26,223,2083,0,18,7,3518,30,16.20182665,10,13.3
2016/1/31 8:45,35,38,152,2264,0,119,25,35119,31,15.95335689,32,13.2
2016/1/31 8:45,35,26,132,457,0,81,8,3581,29,16.16997207,11,13.1
2016/1/31 8:50,34,72,76,3508,0,33,26,3433,50,16.16997207,30,24.3
2016/1/31 8:50,34,22,47,2302,0,202,9,34202,51,16.13127196,21,23.1
2016/1/31 8:50,34,22,56,2445,1,219,8,34219,39,16.55064504,32,21.5
2016/1/31 8:50,34,26,161,2454,0,111,8,34111,45,15.96168421,21,19.9
2016/1/31 8:50,34,69,48,3643,1,36,40,3436,30,17.46142384,28,18.5
2016/1/31 8:55,34,26,241,997,0,120,8,34120,51,16.36643009,33,24.7
2016/1/31 8:55,35,22,143,1639,0,165,25,35165,46,16.43561295,31,22.5
2016/1/31 8:55,35,104,38,281,0,50,47,3550,45,15.96168421,17,21.6
2016/1/31 8:55,34,26,190,983,1,144,8,34144,38,16.71256994,23,21.5
2016/1/31 8:55,35,38,106,587,0,154,24,35154,29,16.37025204,36,14.6
2016/1/31 8:55,35,26,224,1038,0,26,40,3526,29,16.45434234,19,13.5
2016/1/31 9:00,35,26,222,970,1,1,7,351,43,16.52768444,17,22.3
2016/1/31 9:00,34,34,68,2367,1,205,8,34205,38,17.05300191,31,19.8
2016/1/31 9:00,35,30,171,1584,0,236,25,35236,36,16.49636564,24,17.1
2016/1/31 9:00,35,26,216,2223,1,0,9,350,28,16.81298557,25,17.1
2016/1/31 9:00,35,38,158,602,0,43,25,3543,33,16.45434234,21,16.9
2016/1/31 9:00,35,26,127,1864,1,140,13,35140,18,17.39976162,32,9.4
2016/1/31 9:05,34,26,75,2798,2,34,8,3434,45,17.25427616,24,24.2
2016/1/31 9:05,34,26,50,2222,2,142,9,34142,34,17.45071365,17,21.5
2016/1/31 9:05,35,38,139,1879,1,108,25,35108,29,16.55064504,25,16.8
2016/1/31 9:05,34,26,76,1797,2,147,13,34147,27,17.35196172,30,16.7
2016/1/31 9:10,34,38,212,1251,1,35,25,3435,41,17.19226372,34,21.6
2016/1/31 9:10,34,26,48,884,2,10,48,3410,29,17.57311258,23,17.8
2016/1/31 9:10,34,38,46,601,1,37,25,3437,28,17.3492126,22,13.4
2016/1/31 9:15,34,22,50,2446,2,226,9,34226,28,17.3129683,28,17.6
2016/1/31 9:15,34,26,100,2021,1,114,9,34114,27,16.94207589,7,16.9
2016/1/31 9:15,35,26,164,2740,2,115,8,35115,12,17.52396621,21,6.5
2016/1/31 9:20,34,34,74,2385,1,186,8,34186,38,17.4414963,27,23.2
2016/1/31 9:20,35,31,8,912,1,64,47,3564,40,16.81298557,35,21.5
2016/1/31 9:25,34,26,61,2078,2,117,7,34117,43,17.45684159,26,24.7
2016/1/31 9:25,35,22,224,2464,1,217,8,35217,31,17.39793487,23,15.8
2016/1/31 9:30,34,39,40,889,1,71,47,3471,49,18.59866617,20,30
2016/1/31 9:30,34,26,60,2593,2,143,8,34143,39,16.89403606,27,22.2
2016/1/31 9:30,34,33,100,2854,3,214,43,34214,33,17.17389444,16,17.5
2016/1/31 9:30,35,26,230,1814,1,201,8,35201,21,17.41903739,30,12.9
2016/1/31 9:35,35,59,4,3140,3,41,42,3541,33,17.28603524,16,17.1
2016/1/31 9:35,34,22,212,1948,2,232,7,34232,22,17.38473896,23,13.6
2016/1/31 9:40,34,46,47,2805,2,224,8,34224,16,17.57311258,14,12.4
2016/1/31 9:45,34,26,212,1221,2,16,25,3416,41,17.3129683,12,24.3
2016/1/31 9:45,34,38,233,603,2,123,25,34123,10,17.3129683,30,11
2016/1/31 9:50,34,26,214,2216,3,150,8,34150,41,17.09814737,28,24.1
2016/1/31 9:50,34,38,241,1730,3,46,25,3446,34,17.04640235,33,20.6
2016/1/31 9:50,35,96,28,3295,3,200,15,35200,32,17.09814737,27,19.3
2016/1/31 9:55,34,26,50,1886,3,149,12,34149,36,16.86429268,27,24.9
2016/1/31 9:55,34,101,45,949,3,229,9,34229,39,16.92884109,23,21
2016/1/31 9:55,34,22,48,1882,3,197,12,34197,36,17.32490909,12,19.1
2016/1/31 9:55,35,37,224,1802,3,172,13,35172,34,16.9055336,29,17.8
2016/1/31 9:55,35,26,122,2152,2,15,12,3515,18,17.06276439,27,10.9
2016/1/31 10:00,34,34,100,665,3,218,8,34218,34,16.89358289,25,17.6
2016/1/31 10:00,35,26,187,2623,2,2,8,352,18,16.8329328,13,9
2016/1/31 10:05,34,34,241,2812,2,168,8,34168,38,17.02279768,9,22
2016/1/31 10:05,35,60,119,4212,2,193,13,35193,33,16.89403606,26,19.6
2016/1/31 10:05,35,26,172,940,3,156,8,35156,17,17.06303419,27,9.8
2016/1/31 10:10,34,26,56,1485,3,158,25,34158,27,16.17854447,24,20.7
2016/1/31 10:15,34,12,48,3695,3,225,49,34225,30,15.91968854,17,22.6
2016/1/31 10:15,34,26,74,2193,3,154,8,34154,25,17.39686916,26,12.3
2016/1/31 10:20,34,38,100,1361,3,155,25,34155,34,16.86429268,31,23.8
2016/1/31 10:20,34,22,60,2760,3,181,8,34181,42,17.39081256,18,23.1
2016/1/31 10:20,35,26,194,2741,3,228,8,35228,29,17.17389444,27,15.7
2016/1/31 10:25,34,38,240,1250,3,153,25,34153,35,16.56094796,24,23.1
2016/1/31 10:25,34,46,56,2325,3,167,8,34167,28,15.48833424,19,19.2
2016/1/31 10:25,34,26,76,1892,1,13,13,3413,34,16.13170732,28,18.8
2016/1/31 10:30,35,26,108,1819,3,18,8,3518,21,16.68490566,12,11.3
2016/1/31 10:35,34,26,212,1503,3,170,25,34170,31,16.17854447,15,24.6
2016/1/31 10:35,34,22,70,1280,1,202,25,34202,28,16.54246032,15,13.8
2016/1/31 10:35,35,38,164,1357,3,79,25,3579,19,16.56094796,29,12.9
2016/1/31 10:40,34,34,60,2795,3,171,8,34171,46,15.28914687,26,26.8
2016/1/31 10:40,34,26,202,2217,3,9,8,349,33,15.92211646,20,24.3
2016/1/31 10:40,34,26,80,2620,3,30,12,3430,37,15.28914687,24,22
2016/1/31 10:40,34,38,235,419,3,24,30,3424,30,15.42940589,13,15.5
2016/1/31 10:45,35,26,147,1226,3,38,25,3538,14,16.0744981,17,13.2
2016/1/31 10:50,34,86,81,4303,1,182,9,34182,42,16.56642567,20,24.5
2016/1/31 10:50,34,38,241,1475,1,111,25,34111,42,16.47912383,12,21.4
2016/1/31 10:50,35,26,216,2353,0,16,8,3516,46,17.62471028,24,18.4
2016/1/31 10:50,35,37,216,2428,3,112,9,35112,24,15.21236501,16,17
2016/1/31 10:50,34,39,240,1970,1,161,9,34161,30,16.56642567,22,15.9
2016/1/31 10:55,34,72,75,3403,3,35,26,3435,37,15.75870599,15,19
2016/1/31 10:55,35,17,7,3234,1,169,48,35169,31,18.45853558,14,18.5
2016/1/31 10:55,35,30,177,1663,1,230,25,35230,33,16.24069401,18,16
2016/1/31 11:00,34,72,76,3350,1,22,13,3422,43,16.65081534,9,22.6
2016/1/31 11:00,34,26,190,496,3,116,8,34116,27,15.32124874,23,15.3
2016/1/31 11:00,35,38,163,1331,3,19,24,3519,12,15.13554502,13,10.2
2016/1/31 11:00,35,5,24,3205,1,12,43,3512,23,16.24069401,9,9.9
2016/1/31 11:05,34,26,160,2626,3,148,9,34148,38,15.81822796,19,19.2
2016/1/31 11:05,34,26,240,2084,1,144,7,34144,35,16.56642567,17,17.1
2016/1/31 11:10,35,58,143,2342,1,205,8,35205,35,16.56642567,10,18.3
2016/1/31 11:10,35,26,143,2100,1,117,7,35117,24,16.43855634,10,12.1
2016/1/31 11:10,35,26,224,2450,0,0,9,350,25,17.58268264,15,11.7
2016/1/31 11:10,34,46,47,2430,1,220,8,34220,27,16.47912383,18,11.7
2016/1/31 11:15,34,56,190,1285,1,121,25,34121,39,16.40862745,21,19.4
2016/1/31 11:15,34,107,46,468,1,191,9,34191,34,16.17273497,11,16.5
2016/1/31 11:15,35,46,171,563,1,166,8,35166,25,16.65081534,23,12.8
2016/1/31 11:20,34,26,62,2531,0,18,30,3418,56,17.65166163,19,25.1
2016/1/31 11:20,34,65,100,2818,0,172,13,34172,43,16.9073017,17,20.1
2016/1/31 11:20,34,45,48,4095,0,28,42,3428,44,16.84235561,18,17.1
2016/1/31 11:20,35,30,147,1491,1,234,25,35234,29,16.43855634,25,15.5
2016/1/31 11:20,35,42,138,1547,1,1,25,351,30,16.25123004,16,14.4
2016/1/31 11:25,34,38,233,1260,1,201,25,34201,40,16.13170732,25,20.7
2016/1/31 11:25,34,26,100,961,1,118,9,34118,36,16.17273497,17,18.3
2016/1/31 11:25,35,26,177,455,1,2,8,352,20,16.0845447,31,12.7
2016/1/31 11:30,34,39,235,2323,0,189,8,34189,39,16.9151582,19,20
2016/1/31 11:30,34,26,17,886,0,11,43,3411,32,16.23452675,19,15.1
2016/1/31 11:30,35,38,207,1030,0,25,40,3525,14,16.22668309,26,10.5
2016/1/31 11:35,35,37,224,994,0,151,9,35151,44,17.51838866,34,24.7
2016/1/31 11:35,35,39,219,1246,1,136,25,35136,52,16.0845447,27,23.5
2016/1/31 11:35,35,22,4,1867,0,213,12,35213,35,16.21636439,27,17.8
2016/1/31 11:35,34,26,215,2107,0,20,7,3420,31,16.22668309,27,15.3
2016/1/31 11:35,35,26,181,2413,0,123,8,35123,17,16.49168019,17,9.8
2016/1/31 11:40,34,1,75,3416,2,202,8,34202,37,19.56113102,14,22.2
2016/1/31 11:40,34,22,50,622,0,184,25,34184,32,16.87366224,22,14.5
2016/1/31 11:40,35,38,154,803,0,195,25,35195,26,16.3102091,23,13.3
2016/1/31 11:45,35,4,95,4484,0,194,43,35194,51,17.64720948,18,23.6
2016/1/31 11:45,35,35,216,977,0,146,8,35146,47,16.86909774,22,21.8
2016/1/31 11:45,34,38,231,1334,0,43,24,3443,36,16.87366224,15,16.6
2016/1/31 11:45,35,26,224,2472,0,114,8,35114,30,16.79761252,20,13.2
2016/1/31 11:50,34,26,190,2777,0,139,8,34139,44,17.60949635,8,23.1
2016/1/31 11:50,34,39,233,2233,0,168,8,34168,42,16.88464715,7,20.4
2016/1/31 11:50,35,112,7,3253,0,199,50,35199,38,16.88464715,18,15.6
2016/1/31 11:50,35,30,143,1846,0,236,25,35236,21,16.9073017,13,10.3
2016/1/31 11:50,35,26,95,1031,0,119,40,35119,10,17.55086727,25,7.7
2016/1/31 11:55,35,22,224,2276,0,227,9,35227,51,16.95716892,8,21.1
2016/1/31 11:55,35,30,152,1049,0,237,25,35237,31,17.18623108,22,15.9
2016/1/31 11:55,35,38,204,840,0,147,30,35147,19,16.91285501,16,9.4
2016/1/31 12:00,34,26,2,881,0,27,48,3427,49,17.66816743,22,27.3
2016/1/31 12:00,34,26,48,1804,0,41,12,3441,47,17.52517162,32,25.8
2016/1/31 12:00,34,26,60,561,0,37,9,3437,52,17.42984569,21,21.2
2016/1/31 12:00,34,46,44,2470,0,226,8,34226,48,17.18623108,19,20.5
2016/1/31 12:00,35,39,156,1442,0,188,25,35188,44,17.51741911,29,16.4
2016/1/31 12:05,34,19,47,655,1,30,48,3430,52,18.13411528,30,25.2
2016/1/31 12:05,34,1,76,3372,0,190,42,34190,48,17.582185,13,24.2
2016/1/31 12:05,35,75,184,2122,0,186,25,35186,35,17.61490015,27,19
2016/1/31 12:05,35,26,26,2146,0,31,12,3531,32,17.71777778,17,12.5
2016/1/31 12:10,34,45,15,4089,0,32,42,3432,49,18.26050309,24,30.7
2016/1/31 12:10,34,69,48,3625,1,29,25,3429,38,18.59866617,29,22.3
2016/1/31 12:10,34,39,160,1575,1,112,25,34112,26,18.45616534,18,15.6
2016/1/31 12:15,35,39,158,1705,0,210,25,35210,52,17.60949635,27,26
2016/1/31 12:15,34,26,47,1871,0,10,13,3410,50,17.62664346,16,24.6
2016/1/31 12:15,34,26,240,2350,0,170,8,34170,47,17.63218569,21,22.5
2016/1/31 12:15,34,22,56,2444,0,224,9,34224,38,17.58268264,27,19.3
2016/1/31 12:15,34,34,44,724,0,206,8,34206,35,17.58268264,15,14
2016/1/31 12:15,34,46,51,2018,0,222,8,34222,31,17.55086727,11,13.6
2016/1/31 12:20,34,33,100,2845,0,197,43,34197,39,18.79216535,22,23.2
2016/1/31 12:20,34,12,50,3655,1,229,40,34229,36,18.61966114,22,21.4
2016/1/31 12:20,34,36,100,2987,0,221,12,34221,32,18.04124294,9,20.2
2016/1/31 12:20,35,58,210,1181,0,204,52,35204,36,17.53056358,26,19.8
2016/1/31 12:20,35,26,127,1810,1,143,13,35143,12,18.50675343,14,9.6
2016/1/31 12:25,34,39,236,2253,1,121,8,34121,52,18.52781833,15,29.3
2016/1/31 12:25,34,26,102,2202,1,19,8,3419,43,18.58452665,20,25.5
2016/1/31 12:25,34,26,74,2471,1,13,8,3413,40,18.38482205,24,21.9
2016/1/31 12:25,34,43,203,1053,1,231,24,34231,21,18.34655405,25,14.1
2016/1/31 12:30,35,22,216,1564,0,220,25,35220,32,17.66816743,20,16.7
2016/1/31 12:35,34,26,50,575,1,115,25,34115,44,18.56122449,20,27.1
2016/1/31 12:35,34,46,235,2448,0,233,8,34233,37,17.73858921,13,21.6
2016/1/31 12:35,35,26,24,1806,1,44,12,3544,38,18.38482205,27,20.5
2016/1/31 12:35,35,20,4,920,0,53,46,3553,34,17.582185,22,18.3
2016/1/31 12:35,35,74,8,4147,0,26,33,3526,24,18.07755102,12,15.7
2016/1/31 12:35,35,26,106,459,1,120,8,35120,15,18.34655405,23,11.6
2016/1/31 12:40,34,26,76,1863,1,141,12,34141,48,18.35427589,21,27.9
2016/1/31 12:40,35,34,177,2386,0,203,8,35203,41,17.55086727,16,17.4
2016/1/31 12:40,35,39,172,2049,1,152,9,35152,28,18.6057759,19,15.8
2016/1/31 12:45,34,26,100,974,2,12,8,3412,60,19.45696944,13,40.6
2016/1/31 12:45,35,39,171,2210,0,136,8,35136,33,18.20723942,48,18.3
2016/1/31 12:45,35,38,104,1039,1,122,40,35122,15,18.6057759,7,6.5
2016/1/31 12:50,34,26,55,2215,0,116,8,34116,57,18.20723942,10,33.5
2016/1/31 12:50,34,45,20,3796,2,33,40,3433,48,19.28745562,23,30.1
2016/1/31 12:50,34,65,100,2867,2,191,8,34191,41,19.28363493,30,22.9
2016/1/31 12:50,35,30,181,1258,3,237,25,35237,13,17.73465665,33,8.8
2016/1/31 12:55,34,30,20,1076,0,223,49,34223,39,18.84359177,25,24.2
2016/1/31 12:55,34,34,235,2431,2,203,8,34203,43,19.28745562,23,23.1
2016/1/31 12:55,34,11,30,4008,2,211,42,34211,30,15.99023643,28,19.7
2016/1/31 13:00,34,39,241,1968,0,211,9,34211,44,18.32114198,27,24.6
2016/1/31 13:00,34,26,18,880,0,17,43,3417,42,18.56063626,8,24.1
2016/1/31 13:00,35,26,196,1008,1,80,8,3580,17,18.45412157,26,11.1
2016/1/31 13:00,35,46,181,2400,1,235,8,35235,17,18.58452665,12,10.7
2016/1/31 13:05,34,39,240,959,0,161,9,34161,48,18.79216535,25,27.6
2016/1/31 13:05,34,1,76,3445,2,172,13,34172,30,18.73246177,31,22.5
2016/1/31 13:05,34,26,71,1885,2,145,13,34145,31,19.458901,29,22
2016/1/31 13:10,34,34,76,800,0,182,8,34182,44,17.98131107,2,25.5
2016/1/31 13:10,34,46,60,2483,2,164,8,34164,33,19.2960968,14,18.1
2016/1/31 13:10,35,26,172,562,0,160,9,35160,13,18.04124294,25,8.8
2016/1/31 13:15,34,12,48,3722,2,193,49,34193,36,18.60132029,26,24.5
2016/1/31 13:15,34,52,47,553,2,225,48,34225,36,19.55758487,22,23.1
2016/1/31 13:15,34,46,50,2340,2,218,8,34218,38,19.36474536,33,22.5
2016/1/31 13:20,34,65,100,2871,2,168,8,34168,37,18.65202369,33,25.5
2016/1/31 13:20,35,30,171,1340,0,232,24,35232,16,18.4507728,12,12.2
2016/1/31 13:20,35,26,165,1830,4,20,25,3520,16,16.49261115,13,11.4
2016/1/31 13:25,35,34,106,2392,0,205,8,35205,25,18.84359177,20,16.8
2016/1/31 13:25,34,69,50,3623,2,36,25,3436,21,16.40138829,19,13.2
2016/1/31 13:30,34,46,241,2627,0,165,8,34165,35,18.4507728,4,21.9
2016/1/31 13:30,34,26,1,1803,2,14,12,3414,24,18.59064643,30,20.1
2016/1/31 13:30,35,39,165,599,4,121,25,35121,14,16.41771859,25,12.9
2016/1/31 13:35,34,29,203,801,3,234,8,34234,31,18.48524988,23,22.8
2016/1/31 13:35,34,24,235,1675,2,227,25,34227,35,19.28304204,31,22.8
2016/1/31 13:35,35,91,9,3740,2,200,15,35200,33,19.47121972,21,20.2
2016/1/31 13:40,34,26,100,2011,2,34,9,3434,43,18.62355471,35,28.7
2016/1/31 13:40,34,26,80,2610,2,157,8,34157,32,18.54932021,25,21.8
2016/1/31 13:45,34,105,21,3819,2,192,33,34192,52,18.54471313,6,32.9
2016/1/31 13:45,34,39,161,990,2,151,8,34151,31,18.60701837,42,20.2
2016/1/31 13:45,35,26,101,1887,2,21,12,3521,16,19.52360989,24,9.7
2016/1/31 13:50,35,39,181,2020,2,152,9,35152,24,18.73246177,23,16.5
2016/1/31 13:50,35,93,122,176,2,194,48,35194,19,19.28304204,16,14.5
2016/1/31 13:50,35,26,228,1007,2,38,8,3538,19,19.55758487,6,11
2016/1/31 13:55,35,34,216,538,2,146,8,35146,23,19.07086915,9,16
2016/1/31 13:55,34,26,241,457,2,195,8,34195,13,18.58371648,21,15
2016/1/31 13:55,35,38,170,1067,2,79,25,3579,14,16.38666031,18,10.7
2016/1/31 14:00,34,69,48,3654,2,36,40,3436,44,18.70782014,25,27.2
2016/1/31 14:00,34,72,76,3354,3,27,13,3427,30,18.38549149,35,21.1
2016/1/31 14:00,35,38,225,1105,2,2,28,352,24,19.03120869,24,16.7
2016/1/31 14:10,34,38,75,850,2,37,25,3437,31,18.4184198,24,21.6
2016/1/31 14:10,35,26,181,1818,2,16,8,3516,28,16.58944214,20,19
2016/1/31 14:10,35,38,156,1356,2,159,25,35159,10,18.70768856,12,9.6
2016/1/31 14:15,34,39,47,2234,2,179,8,34179,33,18.44250569,30,24.2
2016/1/31 14:15,34,22,48,2302,3,220,9,34220,36,18.47756598,27,23.7
2016/1/31 14:20,34,38,160,1526,3,228,25,34228,30,17.65830158,26,23.6
2016/1/31 14:20,34,26,240,2453,3,156,9,34156,29,18.30128617,17,20.7
2016/1/31 14:20,34,65,100,2899,3,169,13,34169,20,17.77473176,24,16
2016/1/31 14:25,34,26,242,2044,2,0,8,340,46,18.46336439,37,31.1
2016/1/31 14:25,34,26,21,1764,4,13,12,3413,21,17.50546697,21,16
2016/1/31 14:25,35,26,127,2012,3,10,9,3510,19,18.3140625,16,10.4
2016/1/31 14:30,34,31,122,1023,2,65,37,3465,48,16.2014571,17,27.1
2016/1/31 14:30,34,26,56,756,4,140,8,34140,39,17.18643385,24,26.5
2016/1/31 14:30,35,22,177,2445,2,229,8,35229,31,18.60701837,11,20.6
2016/1/31 14:30,34,22,47,2135,2,199,13,34199,23,18.54483902,24,14.2
2016/1/31 14:30,35,38,106,1545,2,35,25,3535,16,18.58986455,31,9.3
2016/1/31 14:35,34,31,18,908,2,67,42,3467,36,18.44250569,31,27
2016/1/31 14:40,34,34,241,480,4,191,8,34191,29,17.17836218,20,23
2016/1/31 14:40,35,46,216,2204,3,235,8,35235,24,18.37506763,14,17.4
2016/1/31 14:40,34,46,44,2060,4,215,8,34215,20,17.17836218,20,17.3
2016/1/31 14:45,34,34,49,723,4,182,8,34182,27,17.59175141,26,22.8
2016/1/31 14:45,34,39,76,2267,3,171,8,34171,33,18.24152977,24,21.1
2016/1/31 14:45,35,31,9,905,3,68,46,3568,24,18.40902778,16,16.5
2016/1/31 14:45,35,26,122,1797,2,30,13,3530,27,16.0037037,17,14.2
2016/1/31 14:50,34,38,76,601,4,33,25,3433,29,17.50546697,25,24.2
2016/1/31 14:50,35,42,141,1304,3,201,24,35201,18,17.92275355,12,12.9
2016/1/31 14:55,34,34,240,520,4,203,8,34203,30,17.54409222,21,25.7
2016/1/31 14:55,34,38,241,1880,2,29,25,3429,32,16.11040828,14,17.5
2016/1/31 14:55,35,26,227,2083,2,113,7,35113,14,15.99023643,23,9.8
2016/1/31 15:10,34,46,80,2482,2,229,8,34229,28,16.17030335,13,15.3
2016/1/31 15:15,34,46,50,2017,4,222,8,34222,15,17.17836218,12,15.1
2016/1/31 15:15,35,26,165,1485,2,114,25,35114,20,17.94511979,9,10.7
2016/1/31 15:15,34,46,202,2399,4,236,8,34236,6,17.27620447,12,8.9
2016/1/31 15:20,34,65,100,2878,2,218,9,34218,39,17.33470243,14,17
2016/1/31 15:30,34,34,235,2225,4,136,8,34136,28,17.2032345,15,21.4
2016/1/31 15:30,34,34,100,2270,2,206,8,34206,33,16.07698616,19,19.7
2016/1/31 15:30,34,26,74,812,2,29,25,3429,36,17.27982383,18,15.8
2016/1/31 15:30,35,115,172,1428,4,187,25,35187,14,16.74408322,13,12.5
2016/1/31 15:30,34,39,240,2177,2,151,9,34151,15,16.18096374,11,9.8
2016/1/31 15:35,34,39,238,2767,4,121,8,34121,32,16.74408322,22,21.9
2016/1/31 15:35,34,38,50,1249,2,37,25,3437,37,16.2,18,20.1
2016/1/31 15:35,34,26,233,1785,2,1,12,341,34,16.17021035,19,18.2
2016/1/31 15:35,34,22,233,2371,2,231,9,34231,29,16.11040828,23,16.3
2016/1/31 15:40,35,26,149,2222,2,24,9,3524,29,15.99023643,9,17.1
2016/1/31 15:40,35,26,200,754,2,170,8,35170,29,16.09166667,8,15.5
2016/1/31 15:40,35,46,219,2481,2,158,8,35158,20,16.2014571,25,10.5
2016/1/31 15:40,35,26,177,2193,2,119,8,35119,16,16.16915939,22,8.3
2016/1/31 15:45,35,26,162,2454,1,195,8,35195,41,16.63029915,23,23.3
2016/1/31 15:50,35,46,149,765,2,234,8,35234,31,16.42827341,25,23
2016/1/31 15:50,35,26,172,1796,2,12,12,3512,23,16.27631923,23,15.9
2016/1/31 15:55,35,34,216,2591,2,146,8,35146,39,16.02317721,27,21.8
2016/1/31 15:55,35,22,184,2418,2,232,8,35232,37,16.03610473,20,21.3
2016/1/31 15:55,35,26,131,2109,2,139,7,35139,26,16.65643301,22,18.1
2016/1/31 15:55,34,46,241,2805,2,202,8,34202,30,16.03610473,29,15.2
