time,runway,peaknew,gatenew,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res
39300,16,3,119,11,18,15.13876464,9,4
39300,16,3,34,9,16,15.42940589,8,4
39300,17,3,193,13,23,15.24795443,11,9
39300,17,1,236,10,21,16.17273497,8,11
39600,17,3,143,9,16,15.42940589,8,4
39600,16,3,170,9,18,15.66663452,7,6
39600,16,1,13,9,18,16.47912383,7,9
39900,16,3,139,9,17,15.53465686,7,5
39900,16,1,16,12,23,16.56642567,12,15
40200,17,1,149,11,18,16.24069401,6,7
40200,17,1,235,9,18,16.47912383,7,9
40200,17,1,141,9,17,16.54246032,9,11
40200,16,1,19,10,21,16.56642567,7,11
40500,16,1,136,5,11,16.58131868,4,6
40500,17,1,224,10,22,16.55324675,10,13
40800,16,0,169,3,10,16.72626343,7,5
40800,17,1,43,6,11,16.56103203,6,7
40800,16,1,21,12,22,15.98942308,6,8
40800,16,0,31,14,22,17.582185,6,10
40800,17,1,227,10,20,16.40862745,9,12
41100,16,1,115,6,12,16.43855634,7,6
41100,17,1,2,7,15,16.28269987,6,10
41400,16,1,231,4,11,16.17273497,5,7
41400,16,1,168,6,14,16.17273497,8,10
41400,16,1,11,11,19,16.17055556,6,10
41700,17,0,23,4,10,16.3102091,2,2
41700,16,1,114,4,8,16.12955895,2,4
41700,17,0,138,13,25,16.23452675,10,11
41700,17,0,161,15,31,17.04757741,7,15
41700,17,1,209,15,32,15.98183347,16,15
42000,17,0,0,5,13,16.3102091,5,4
42000,16,0,202,12,25,16.21636439,13,11
42000,16,0,154,11,24,16.49892259,13,12
42300,17,0,79,5,12,17.18623108,3,2
42300,16,0,150,10,19,16.23452675,8,8
42300,17,0,197,15,29,16.9073017,9,12
42300,17,0,146,14,29,16.5134984,13,14
42600,16,0,191,4,8,16.8691306,6,5
42600,17,3,37,2,6,17.56749641,4,6
42600,17,0,225,15,27,16.83805442,8,11
42900,17,0,230,12,22,17.13129549,5,8
42900,17,0,234,11,23,17.18623108,6,9
42900,17,0,20,8,19,16.57933785,12,10
43200,16,0,22,12,20,17.04757741,5,7
43200,16,0,54,9,20,16.86909774,8,9
43200,16,0,18,12,23,16.9073017,8,9
43200,16,0,27,9,21,17.62471028,6,13
43200,17,0,205,10,22,17.55086727,6,13
43500,17,0,30,10,14,17.6237234,2,5
43500,16,0,199,8,17,17.51741911,5,6
43500,16,0,194,5,16,17.66979284,3,10
43500,16,0,32,5,12,17.58268264,4,10
43500,17,0,237,11,21,17.42984569,6,11
43800,16,0,166,4,10,17.66979284,3,6
43800,16,0,208,8,17,17.88528226,7,6
43800,16,0,229,7,16,17.59740406,3,9
43800,16,0,36,5,16,17.68380443,4,12
43800,17,0,171,9,24,17.7077534,7,16
44100,16,0,222,7,9,17.51838866,2,4
44100,16,0,26,8,18,17.98224456,8,6
44100,16,0,206,7,15,17.74668271,3,6
44100,17,0,204,13,27,17.60949635,6,12
44100,16,0,147,18,35,17.74668271,11,16
44400,16,1,172,4,9,18.61966114,2,5
44400,17,1,145,7,19,18.34655405,6,7
44400,17,0,207,4,15,17.64720948,5,12
44400,16,0,220,20,34,17.80979381,11,14
44700,16,0,121,7,9,17.53056358,1,3
44700,16,1,29,11,26,18.38482205,8,13
45000,17,0,226,10,16,17.66816743,3,6
45300,17,1,64,6,16,18.13411528,6,6
45300,17,1,12,8,19,18.22642074,6,7
45300,16,0,159,14,26,17.74668271,10,12
45300,16,1,46,15,29,18.08575788,10,15
45600,17,0,112,6,17,18.04774624,1,11
45600,16,1,17,13,26,18.66570896,9,13
45900,17,1,35,5,12,18.61857923,3,7
45900,17,1,214,8,18,18.56082103,4,10
45900,16,1,24,10,25,18.53266243,7,14
45900,16,1,156,12,28,18.45616534,12,15
46200,17,1,10,4,10,18.61857923,3,4
46200,16,0,190,6,8,18.26177249,3,5
46200,16,0,37,7,18,18.1282433,1,11
46500,16,1,212,6,13,18.6057759,6,9
46500,16,1,168,5,14,18.63312621,8,10
46800,17,0,157,3,10,18.1282433,1,7
46800,16,1,152,9,16,18.44668085,8,9
46800,17,1,38,9,19,18.56122449,9,11
46800,17,1,235,10,20,18.63312621,8,11
47100,16,0,193,2,2,18.79109723,4,3
47100,16,1,151,9,14,18.36162233,4,9
47100,16,0,15,4,12,18.1282433,1,10
47400,17,0,79,6,8,18.23723958,1,5
47400,16,0,211,2,8,18.10091743,0,5
47700,16,2,196,8,10,19.458901,7,3
47700,16,0,192,3,6,18.79216535,5,4
47700,16,0,167,4,11,18.1282433,1,8
48000,17,0,119,4,7,18.79216535,5,5
48000,16,2,169,6,13,19.03120869,11,7
48000,17,0,227,8,21,18.07755102,5,11
48300,16,0,34,2,8,19.23645914,1,4
48300,16,0,14,4,8,19.14106792,2,5
48300,17,2,206,8,19,18.7931154,16,9
48600,16,2,13,3,10,19.28745562,1,3
48600,16,0,233,3,6,18.20276074,0,5
48600,17,0,146,5,12,19.19009434,1,6
48900,16,2,161,4,5,19.52360989,5,2
48900,16,0,231,3,7,19.19674892,1,3
49200,16,2,25,10,14,19.57070064,7,5
49200,16,2,33,7,12,19.1300813,7,6
49500,16,2,200,8,11,19.40970874,9,4
49500,16,2,136,11,22,18.70768856,14,7
49800,17,2,18,5,8,19.07086915,4,2
49800,17,2,197,7,17,18.88805031,13,9
50100,17,2,170,2,8,18.88805031,5,4
50100,16,2,201,9,17,18.47209528,11,7
50100,17,2,138,9,14,19.1300813,12,9
50400,16,2,32,6,11,18.65202369,10,5
50400,16,2,202,2,10,18.88805031,7,6
50400,16,2,27,10,24,18.54471313,14,8
50700,17,2,111,6,16,18.7429059,12,6
51000,17,2,0,3,7,18.64086957,8,4
51000,16,2,114,7,10,18.70782014,9,6
51300,16,2,220,7,18,18.64086957,13,6
51300,16,2,203,8,16,18.39966981,11,6
51600,16,3,172,4,7,18.38542914,7,5
51600,16,2,122,8,16,18.48195777,11,6
51600,16,2,16,9,22,18.60701837,12,11
51900,16,2,15,6,10,16.11040828,4,5
51900,17,2,37,5,9,18.54483902,6,5
51900,16,2,195,8,19,18.60701837,10,10
52200,17,2,118,6,12,18.54483902,6,7
52200,16,4,34,8,14,17.06153355,8,7
52500,16,2,115,8,16,18.69607177,8,7
52800,16,3,224,5,12,18.37506763,6,6
52800,17,2,237,6,13,18.5396862,7,7
52800,16,3,168,7,15,18.30128617,14,9
53100,17,4,10,5,6,17.06222363,5,2
53100,16,3,171,7,13,18.40902778,15,7
53100,16,3,205,6,13,18.37510186,8,8
53400,16,3,35,6,17,18.42556122,14,8
53700,16,3,191,5,10,18.16257158,9,5
53700,16,3,228,7,15,18.45894843,13,9
54000,17,3,50,3,6,17.65830158,8,5
54000,16,3,223,4,10,17.67640449,10,7
54000,16,3,55,4,11,17.73413849,11,7
54300,16,3,236,4,9,17.68966986,11,6
54600,16,2,33,5,10,16.16915939,4,5
54600,16,3,229,3,8,17.68238889,9,6
54900,16,4,199,7,12,17.06153355,7,5
55200,16,4,112,0,5,17.2032345,4,1
55200,16,4,192,8,11,17.11937462,9,6
55500,17,4,29,4,9,16.95263514,2,3
55800,16,4,204,2,8,17.2032345,5,3
55800,16,4,206,5,12,16.83063123,5,5
55800,16,4,24,7,14,16.49528302,6,6
55800,17,4,207,8,16,16.38298526,8,8
56100,16,4,234,5,9,16.27619904,6,4
56100,16,2,30,4,10,16.07698616,4,5
56100,17,2,18,5,9,16.03078725,5,5
56100,16,4,119,9,18,17.2032345,11,8
56100,17,2,121,8,15,16.17021035,6,9
56400,17,2,23,7,9,15.86561914,1,2
56400,17,2,0,4,9,16.07698616,4,3
56400,17,2,233,9,19,16.03610473,11,9
56700,17,2,120,7,14,16.02317721,8,6
56700,17,2,155,9,17,16.19228188,7,10
57000,17,2,12,2,7,16.40138829,3,5
57000,17,2,235,7,15,16.03480929,10,7
57300,17,2,1,4,9,16.03480929,7,3
57300,16,2,232,5,9,16.19942987,3,4
57300,17,2,226,3,11,16.40138829,5,8
57300,17,2,161,11,21,16.02317721,11,8
57600,17,1,113,6,13,15.91728907,1,3
57600,16,2,11,5,14,16.04532751,7,6
57600,16,2,31,8,19,15.99023643,8,9
57900,16,2,194,3,8,16.28688097,3,3
57900,17,1,111,8,22,16.92430527,14,5
57900,17,2,230,6,16,16.22905226,6,8
58200,16,3,170,8,14,17.37739483,8,6
58200,16,2,38,7,21,16.40138829,9,11
58500,17,2,79,3,9,16.65643301,4,5
58500,16,2,237,6,9,16.41176749,10,6
58500,17,2,200,5,13,16.65643301,8,7
58800,17,2,17,3,4,16.38666031,9,4
58800,16,1,191,8,21,16.52360811,12,5
59100,16,2,136,1,4,16.30887939,6,2
59100,17,1,2,7,15,16.10610757,3,5
59100,16,1,193,8,23,16.99887781,14,8
59100,16,2,196,16,23,15.86561914,10,9
59400,16,2,154,1,3,16.63287671,2,1
59400,17,2,16,3,7,16.30887939,7,4
59400,16,2,143,8,21,17.76171713,7,8
59700,17,1,201,8,12,15.86658824,2,1
59700,17,1,152,18,29,15.86658824,16,9
59700,17,1,186,12,27,16.31926484,17,11
59700,17,1,9,11,19,16.75586354,12,12
59700,17,1,236,12,30,17.03072,17,15
60000,17,1,116,11,22,15.91728907,8,6
60000,16,2,138,13,18,15.90949881,3,7
60000,16,1,234,12,27,16.31926484,17,9
60000,17,1,177,10,20,16.77013631,11,13
60000,17,1,205,12,23,16.83656656,13,14
60300,16,2,190,2,5,18.00825472,3,1
60300,16,1,151,5,12,15.91728907,1,1
60300,16,1,168,5,11,16.8902342,7,5
60300,17,1,122,8,25,17.03072,14,11
60300,17,1,146,17,34,16.4328534,22,18
60600,17,1,220,10,25,16.92430527,16,10
60600,17,1,202,16,30,16.10610757,19,14
60900,16,1,171,6,15,16.97191101,9,7
60900,16,1,226,9,16,16.81167691,9,11
61200,17,1,18,8,16,16.94292528,10,10
61200,16,1,37,7,15,16.87156863,8,10
61500,16,1,13,8,12,16.76928808,9,6
61500,17,1,228,7,14,16.79124444,8,8
61500,17,1,115,5,14,16.93235035,7,10
61500,17,1,182,11,23,16.79879466,12,15
61800,17,1,0,8,17,16.82917407,9,11
62100,16,1,21,5,13,16.94312692,7,8
62400,16,1,14,7,12,17.07052192,9,4
62400,16,1,227,6,10,16.79124444,7,6
62400,16,1,231,4,12,16.8309075,4,8
62400,16,1,224,4,15,16.76530702,4,10
62400,17,1,197,9,18,17.07052192,14,10
62400,17,1,141,6,16,16.94312692,8,10
62700,16,2,192,4,10,17.76171713,2,3
62700,16,2,10,7,14,17.27045741,8,7
62700,16,1,223,7,13,16.82198403,5,7
63000,16,1,33,9,14,17.0131216,12,5
63000,16,1,222,7,14,16.78336816,8,7
63000,16,2,34,7,15,17.27982383,6,9
63300,17,1,195,7,9,17.01786012,9,3
63600,16,1,123,11,16,17.0131216,14,6
63600,16,2,24,4,15,17.36140279,7,9
63900,17,2,38,5,8,17.33470243,6,2
63900,17,2,20,3,8,17.39313644,5,4
63900,17,2,230,3,11,17.48556237,4,9
63900,17,2,218,6,17,17.39313644,9,10
63900,17,2,207,9,17,17.17296281,10,11
64200,16,2,172,5,11,17.72435955,3,4
64200,16,2,35,4,13,17.38967611,5,9
64200,16,2,142,12,21,17.72435955,7,9
64500,16,2,124,10,17,17.93014544,8,6
64500,16,2,229,10,18,17.9007217,7,7
64500,16,3,200,8,20,16.57274559,12,9
64800,17,2,29,7,11,18.00825472,4,2
64800,16,2,169,4,6,17.74693437,6,6
64800,17,2,187,12,18,17.99759661,7,6
65100,16,2,225,10,18,17.72435955,4,6
65100,17,2,232,15,23,17.97574328,8,8
65100,16,2,12,12,23,17.68687583,9,11
65400,17,2,1,3,8,17.68687583,3,3
65400,17,2,234,10,22,17.65054183,8,8
65400,16,2,118,7,20,17.71075314,9,9
65400,17,2,121,10,22,17.66514826,9,9
65400,17,2,146,9,16,17.67510354,7,9
65700,17,2,171,10,23,17.73422392,8,11
66000,17,2,151,10,24,17.73232491,9,11
66000,16,2,216,8,17,17.98180147,6,11
66000,17,2,136,9,25,17.82690445,9,13
66300,17,2,18,3,8,17.6980383,4,6
66300,17,2,160,6,12,17.86611842,4,9
66300,17,3,112,13,21,17.49789051,10,12
66600,16,2,193,4,7,17.7128666,3,5
66600,16,2,168,7,20,17.94511979,7,9
66600,16,2,191,5,10,17.73409196,4,9
66600,16,2,152,14,29,17.88088785,11,16
66900,16,3,19,3,7,17.01256517,2,2
67200,17,3,36,6,12,17.3560772,6,5
67500,17,3,237,9,17,17.3560772,7,6
67500,16,3,223,6,15,16.41322751,9,7
67800,16,3,222,8,15,17.18660852,6,5
67800,16,3,138,6,12,16.775,4,6
67800,16,3,25,11,22,16.57950495,12,11
68100,17,3,140,4,11,16.57274559,9,6
68100,16,3,197,11,22,17.3560772,12,11
68400,16,3,227,5,12,16.63981763,6,7
68400,16,3,182,8,17,16.76623975,11,9
68700,17,3,202,7,16,16.44121083,9,7
68700,17,3,224,6,17,16.51023069,10,8
69000,17,4,235,5,14,16.59166207,11,8
69000,17,4,199,7,19,16.5400542,16,10
69300,16,4,111,4,11,16.5452368,10,5
69300,17,4,0,3,8,16.63529412,9,6
69300,16,4,221,3,8,16.72058338,10,6
69300,17,4,220,6,13,16.51186072,11,7
69600,16,4,18,5,10,15.72838378,10,2
69600,16,4,204,1,3,16.24611708,5,4
69600,17,4,2,3,8,16.53523588,11,6
69900,17,4,38,4,8,16.19051878,9,6
70200,16,4,169,3,4,15.62234246,7,3
70800,16,4,11,5,9,15.50438048,14,3
70800,16,4,35,8,14,15.48046337,17,4
71100,17,4,161,7,12,15.72838378,12,4
71400,16,3,12,7,11,15.84790647,7,4
71400,16,4,116,6,12,16.11280924,12,5
71400,17,4,24,3,10,16.0422409,9,7
71700,16,4,152,4,8,16.09502188,7,2
71700,16,4,121,2,5,16.10978982,9,4
71700,17,4,226,4,8,16.24925042,11,6
71700,17,4,136,8,15,16.11280924,18,8
72000,16,4,66,4,7,15.56053952,12,2
72000,16,4,151,3,6,16.04228799,7,5
72000,16,4,33,3,7,16.04364242,11,5
72000,17,4,225,7,15,16.2921095,17,9
72300,16,3,14,2,5,16.0102636,8,4
72300,16,3,27,6,18,16.19188641,10,7
72600,16,3,194,2,7,16.66433991,5,3
72600,17,3,138,12,20,15.60300055,18,10
72900,17,3,233,3,6,16.05193277,8,5
73200,17,3,201,3,6,15.60300055,2,1
73200,17,3,231,6,9,15.84836601,5,3
73200,16,3,15,6,16,16.60117417,12,8
73500,17,3,147,7,12,15.60300055,9,3
73500,17,3,236,9,15,15.60300055,11,5
73500,17,3,168,10,18,15.71305525,17,8
73800,16,3,32,10,17,16.0964231,11,8
74100,16,3,146,4,10,15.83402286,7,2
74100,17,3,42,2,5,16.1405723,7,3
74100,17,3,206,8,21,16.34356244,13,10
74100,17,3,230,12,22,15.83402286,19,11
74400,16,3,232,3,8,16.1405723,7,4
74400,16,3,193,5,12,16.33244293,8,7
74400,17,3,205,10,22,16.1405723,18,13
74700,16,3,161,2,9,16.19188641,6,4
74700,17,3,171,11,24,16.58698285,17,10
74700,17,3,112,15,23,16.8591505,14,10
75000,16,3,182,4,6,16.43924419,7,4
75000,17,3,235,9,15,16.66555972,10,5
75300,17,3,227,10,15,17.0247428,10,6
75300,16,3,23,7,17,16.60117417,14,9
75600,16,1,13,5,12,17.38740554,4,5
75600,17,3,115,11,17,17.15598802,11,6
75600,17,3,124,10,18,17.22730733,10,7
75600,17,3,191,14,26,17.26719039,11,12
75600,17,3,185,13,27,17.33863428,12,15
75900,16,3,1,9,13,16.86484254,10,4
75900,17,1,44,6,15,17.34087171,5,6
75900,16,1,145,8,18,17.38740554,6,8
76200,16,3,203,6,10,17.24456259,6,2
76200,17,3,229,10,20,17.33863428,8,9
76200,16,1,38,9,20,17.3599335,7,9
76200,17,1,136,8,23,17.1135124,7,11
76500,17,1,228,6,16,17.15028878,3,9
76500,17,1,141,5,14,16.85632437,7,10
76500,17,1,119,9,22,17.25591837,7,11
76500,16,1,10,4,15,16.74175011,8,11
76800,16,1,28,4,10,16.74175011,6,8
76800,16,1,139,5,14,16.85632437,6,8
77100,17,4,201,2,4,16.95196776,1,2
77100,17,1,121,8,26,16.85632437,12,15
77400,17,1,39,3,8,16.72880204,5,5
77700,17,1,16,2,5,17.08380225,6,6
77700,17,1,143,3,10,17.08496448,6,8
78000,17,3,11,2,3,17.90192982,1,3
78300,16,3,197,3,6,17.55437882,9,1
78300,17,3,195,5,7,17.90192982,3,4
78300,16,1,19,2,7,17.38329466,4,5
78300,16,3,18,10,14,17.64912109,13,6
78600,17,4,17,1,4,17.82359703,4,1
78600,17,3,158,5,9,16.89500272,1,4
78900,16,3,234,9,11,17.67569378,12,3
79200,16,3,138,9,15,17.43241415,11,7
79500,17,3,46,3,7,17.10245464,4,2
79500,16,3,113,8,12,17.55970825,11,4
79500,16,3,79,10,18,17.28557082,12,9
79500,16,3,111,8,17,16.90512406,7,11
79800,17,4,170,2,5,17.11134884,2,3
79800,17,4,231,6,13,16.96171171,6,7
79800,17,3,224,8,17,16.92235991,7,10
79800,17,3,202,7,17,16.91845673,7,10
80100,17,4,223,3,10,17.14233045,5,6
80100,17,4,189,7,18,17.20538462,10,9
80400,17,4,27,3,8,17.10688438,7,3
80400,17,4,37,5,10,17.04535037,9,4
80400,17,4,226,7,14,17.34137178,8,7
80700,17,4,204,7,22,17.12753165,14,9
80700,17,4,146,7,19,17.20538462,12,10
81000,17,4,41,3,7,17.10688438,5,1
81000,16,4,190,1,5,17.12753165,3,1
81000,17,4,193,4,11,18.92142857,14,4
81000,17,4,212,3,12,17.21066541,9,6
81900,17,4,33,3,3,17.76306755,4,3
81900,17,4,220,4,6,18.000375,9,4
81900,17,4,209,5,10,17.89381515,10,5
82200,17,4,112,6,9,17.89004011,10,4
82200,17,4,168,7,15,18.000375,12,6
82800,16,4,198,2,4,18.31269488,2,2
82800,17,4,171,4,10,19.30283861,14,3
83100,17,4,236,3,7,18.11336176,3,4
83100,17,4,167,4,7,17.80446359,6,4
83400,17,4,235,4,6,17.92675841,4,4
83400,17,4,222,3,6,17.82987897,3,5
83400,17,4,237,4,9,18.18917379,5,5
84300,17,4,229,3,8,18.60894246,6,4
84600,17,4,221,5,10,19.11410993,13,3
84600,17,5,186,2,5,19.99265367,4,3
84600,17,4,191,6,13,19.23146259,16,4
84600,17,4,183,6,15,17.82987897,7,8
85500,17,4,225,4,9,19.21318145,11,4
85500,17,4,116,2,7,19.55800604,9,6
85800,17,4,25,1,4,19.55800604,7,4
86100,17,4,176,3,8,19.55800604,10,7
300,17,4,30,1,1,20.16432161,5,2
600,17,5,22,1,2,19.68695652,3,2
600,17,5,31,1,2,,4,3
900,17,5,15,1,2,20.18854626,2,0
1200,17,5,12,0,1,20.15474777,1,1
1500,17,5,11,0,0,20.28386783,0,0
1800,17,5,113,3,4,17.295,0,1
3000,17,5,28,0,1,17.99912281,2,0
3900,17,5,212,3,3,18.07709497,2,1
3900,17,5,229,0,4,16.07495652,0,3
4500,17,5,200,3,6,17.19154705,0,2
4800,17,5,197,5,7,17.69864458,0,2
5400,17,5,179,0,2,15.79869494,1,1
5400,17,5,199,2,6,16.36297578,0,5
6300,17,5,198,1,2,15.70701468,1,1
7200,17,5,71,2,5,16.67942664,0,3
19800,17,5,50,0,0,12.76212121,2,0
20700,17,5,62,0,0,12.39876033,2,0
21300,17,5,52,0,0,12.77528345,1,0
21600,17,5,41,0,1,13.21055662,1,0
22500,17,5,172,1,2,12.96522593,2,1
23100,17,5,35,1,1,13.25119826,0,0
23700,17,5,163,2,3,13.19010989,1,1
24000,16,4,37,6,8,12.70989761,0,1
24000,17,4,18,6,8,12.70989761,0,2
24000,17,4,201,6,9,12.77372093,0,2
24300,16,4,207,6,10,12.75737352,0,3
24300,17,4,220,8,11,12.9132312,0,4
24300,16,4,12,7,12,13.16590529,1,4
24300,16,4,184,3,8,12.93408948,1,6
24300,17,4,38,4,10,12.77480258,1,6
24600,16,4,204,6,12,12.88313474,0,5
24600,17,4,81,5,14,12.92371378,1,6
24600,17,4,117,6,12,12.88313474,1,6
24600,16,4,191,5,12,12.85226131,1,7
24600,17,4,199,8,17,12.78448509,1,8
25200,16,4,189,3,4,13.1449506,0,1
25200,17,4,123,6,12,13.43938547,2,7
25200,17,4,223,8,18,12.92371378,2,9
25500,16,4,222,5,9,13.43938547,1,5
25500,16,2,234,3,9,13.71424672,4,5
25500,17,4,147,7,13,13.21713654,1,5
25500,17,4,159,7,12,13.57692734,4,7
25800,16,4,230,3,8,13.58029967,1,6
25800,17,2,111,12,22,13.58208791,5,9
26100,16,2,215,8,13,14.18957346,1,3
26100,16,2,168,7,10,14.04108612,1,3
26100,16,4,182,3,7,13.58029967,1,4
26100,16,2,227,5,9,13.84706849,4,5
26100,16,2,83,17,28,14.03533001,8,11
26400,17,2,139,7,15,14.34633072,2,5
26400,16,2,152,9,20,14.38297769,5,9
26400,16,2,121,8,24,14.84021739,6,10
26400,16,2,34,10,26,14.47566138,7,11
26700,17,2,0,6,12,14.25130916,1,2
26700,16,2,237,10,17,14.18957346,2,6
26700,16,2,11,12,22,14.18957346,3,8
26700,16,2,221,7,21,14.43773842,7,10
26700,17,2,138,14,29,14.41690334,9,14
27000,16,2,161,8,15,14.25130916,2,4
27000,16,1,146,5,10,15.99258024,0,7
27000,16,2,202,8,23,14.43773842,7,11
27300,17,2,165,4,18,14.84021739,5,6
27300,16,2,187,5,18,14.50047109,6,7
27300,16,2,206,5,17,14.43773842,4,8
27600,17,2,171,8,26,14.92616487,5,12
27600,17,1,218,11,23,15.85553367,2,13
27900,16,1,232,5,10,15.6400607,1,5
27900,16,1,113,5,7,16.0409943,1,6
27900,17,1,183,12,25,16.0654816,2,11
28200,17,1,79,3,9,15.97334178,0,4
28200,16,1,166,3,8,15.89770808,0,5
28200,16,1,149,6,10,15.85553367,1,7
28200,17,1,112,9,18,15.6400607,2,8
28200,17,1,205,15,32,16.0654816,3,15
28500,16,1,116,5,7,15.6689496,1,4
28500,17,0,10,4,10,15.95309341,5,7
28800,16,1,190,6,9,15.6351434,1,4
28800,16,1,179,6,11,15.64359768,2,6
28800,17,1,160,7,13,15.6689496,2,7
29100,16,1,210,5,13,15.69779028,2,7
29100,17,0,136,6,17,15.7925435,7,9
29100,16,1,124,8,16,15.62362235,5,10
29400,17,0,154,5,10,15.7925435,4,6
29400,16,0,198,8,14,15.81725,4,8
29700,16,0,151,5,12,15.89769392,6,6
29700,16,0,163,4,11,15.92961266,6,7
30000,16,0,216,1,6,16.3333578,2,4
30000,17,1,226,7,14,15.66709782,3,8
30000,17,0,231,7,18,16.03250786,6,9
30000,17,0,200,11,25,16.03250786,8,11
30300,16,0,181,2,8,16.4419693,2,3
30300,17,0,1,7,11,16.28842944,3,4
30300,16,0,167,2,7,16.09011964,4,5
30300,16,0,217,5,9,15.97481508,4,6
30600,16,0,180,4,6,16.21455085,3,1
30600,17,0,235,9,17,16.28842944,6,9
30600,16,1,202,10,22,16.52768444,4,10
30900,16,0,193,7,9,16.15758711,2,2
30900,16,0,118,7,12,16.35340952,4,6
30900,17,0,229,12,21,16.19054206,7,8
30900,17,0,233,7,16,16.4419693,5,9
31200,16,0,192,6,9,15.98876285,2,5
31200,16,0,168,5,13,16.3333578,3,7
31200,16,0,2,5,14,16.4419693,5,8
31200,17,0,236,10,22,16.4419693,7,12
31500,17,0,228,4,8,16.02822665,2,3
31500,17,1,139,4,11,16.91397527,3,7
31500,16,0,114,6,13,16.31727806,4,7
31500,17,0,119,7,13,15.97481508,5,7
31500,17,0,197,15,24,15.95335689,5,11
31800,16,0,214,9,15,16.16997207,3,4
31800,16,0,191,5,10,16.06157098,3,5
31800,16,0,14,2,13,16.45434234,2,5
31800,16,0,36,10,18,16.27021351,4,7
31800,16,0,157,10,16,16.13127196,3,8
32100,17,0,111,2,11,16.45434234,2,3
32100,16,0,150,6,22,16.45434234,4,9
32100,17,0,156,9,18,16.44125899,2,9
32100,16,0,16,10,26,16.45434234,4,11
32400,17,1,24,2,10,16.92865877,3,4
32400,17,0,9,2,12,16.45434234,2,5
32400,17,1,20,9,11,16.59474269,2,5
32400,17,0,123,4,19,16.45434234,4,8
32400,17,0,185,20,36,16.37025204,7,16
32700,17,1,170,4,13,16.52768444,2,7
32700,16,1,120,8,17,16.91397527,10,10
32700,16,1,15,10,21,16.89721086,7,11
32700,16,1,144,12,26,16.89721086,10,13
33000,16,1,153,9,12,16.81298557,3,6
33000,16,1,13,6,17,17.39793487,13,8
33000,16,1,28,8,20,17.19226372,15,11
33300,17,1,147,4,7,17.34056225,7,3
33300,16,1,196,4,11,16.91397527,3,6
33300,16,1,84,10,27,16.91397527,14,12
33600,16,1,186,3,12,16.92865877,5,7
33900,16,1,122,4,14,17.37046293,13,7
33900,17,1,219,7,20,17.21455865,17,12
34200,17,1,38,3,8,17.40004134,11,4
34200,16,2,169,5,10,17.57311258,10,8
34200,16,2,122,11,25,19.47121972,13,11
34500,16,1,237,6,12,17.52842105,14,9
34800,16,2,182,8,11,17.49388235,6,4
34800,16,2,225,0,2,17.45071365,4,5
35100,16,2,155,5,7,17.42708234,3,2
35100,16,2,2,8,13,17.42708234,8,5
35400,16,2,158,5,11,17.37785333,8,4
35400,17,2,221,9,19,17.35196172,17,10
35700,17,3,148,2,8,17.39686916,4,4
35700,17,2,190,10,18,17.28791209,16,9
35700,16,3,162,4,15,18.16257158,18,10
36000,17,2,201,1,2,16.91326198,6,2
36000,16,2,23,3,11,17.18374506,9,5
36000,16,2,118,6,12,17.40549289,12,7
36300,16,2,172,3,8,17.37785333,4,1
36300,17,3,195,4,6,17.24369892,1,2
36300,17,3,199,9,16,16.9055336,10,9
36600,16,2,116,7,13,16.89403606,11,6
36900,16,3,194,1,6,17.12756849,0,4
36900,16,3,124,7,12,17.24369892,5,9
37200,16,3,209,3,9,17.12756849,2,5
37200,16,3,24,9,14,15.65910349,5,6
37200,17,3,0,3,10,17.12756849,4,7
37500,16,3,205,6,7,17.09814737,4,4
37500,16,3,222,2,9,17.20732553,4,7
37500,16,3,80,4,13,17.35733902,7,7
37800,17,3,122,6,13,15.13876464,8,4
37800,17,1,51,8,20,18.58143885,10,14
38100,17,3,115,6,9,16.14186173,7,3
38100,16,3,228,5,10,16.05068871,6,5
38400,16,3,18,5,7,16.56094796,5,2
38400,16,3,203,1,2,16.86429268,4,2
38400,16,3,149,6,10,16.0744981,7,3
38400,16,3,142,3,5,15.58937669,3,4
38400,17,3,136,15,26,16.15837752,12,9
38700,17,3,79,2,3,15.58537378,2,2
39000,16,3,146,1,5,15.91968854,3,1
39000,16,3,114,8,13,15.21236501,8,4
39000,17,3,42,9,17,15.48833424,7,6
39000,17,3,112,13,23,15.21236501,10,9
39300,16,3,36,3,11,15.53465686,7,5
39300,17,3,229,7,15,15.13554502,9,6
39300,17,3,192,12,23,15.24795443,10,10
39600,16,3,139,6,13,15.13876464,9,5
39600,17,3,120,8,18,15.53465686,8,7
39600,16,3,16,14,25,15.32124874,9,10
39600,16,1,14,11,29,16.54441984,11,14
39900,16,1,117,11,20,16.05760073,3,9
39900,16,1,153,10,26,16.12955895,11,11
40200,17,1,1,9,13,16.56642567,2,6
40200,17,1,119,10,15,16.59298167,1,7
40200,17,1,140,8,16,16.65081534,5,9
40200,16,1,19,13,27,16.59849691,9,14
40500,16,1,168,8,13,16.58131868,1,7
40500,16,1,232,5,15,16.25123004,5,7
40500,17,1,220,12,18,16.47912383,2,8
40500,17,1,113,10,20,16.54246032,5,10
40800,16,0,169,2,5,16.34157442,5,4
40800,17,1,20,6,11,16.21176223,3,5
40800,16,1,46,12,21,16.58131868,5,11
40800,17,1,234,9,24,16.54441984,9,13
40800,16,0,32,17,28,16.86909774,14,16
41100,17,1,150,5,10,16.12955895,6,6
