plan_time,runway,peaknew,gatenew,distance,NewPushA,NewPushBa,NewPushoutB,append2_res,append1_res
2016/2/9 22:15,17,4,2,172,3,14,17.25047496,10,6
2016/2/9 22:15,17,4,33,1733,3,11,17.93170732,6,6
2016/2/9 22:15,17,4,168,17168,8,26,17.16016674,21,8
2016/2/9 22:20,17,4,35,1735,8,11,17.93088023,14,4
2016/2/9 22:20,17,4,157,17157,4,19,17.29866264,12,7
2016/2/9 22:20,17,4,164,17164,3,20,17.18429136,15,8
2016/2/9 22:30,17,4,46,1746,3,4,17.76306755,11,5
2016/2/9 22:35,17,4,45,1745,5,10,17.72068429,6,3
2016/2/9 22:45,17,4,223,17223,8,12,17.8040404,10,6
2016/2/9 22:50,17,4,151,17151,10,14,17.89004011,17,7
2016/2/9 22:50,17,4,171,17171,6,13,17.83101315,12,9
2016/2/9 23:00,16,4,198,16198,1,6,17.93170732,4,1
2016/2/9 23:00,17,4,57,1757,7,10,17.93088023,11,2
2016/2/9 23:00,17,4,180,17180,7,13,17.72068429,12,8
2016/2/9 23:05,17,4,202,17202,3,12,18.01020553,10,9
2016/2/9 23:10,17,4,226,17226,3,12,18.37140684,10,8
2016/2/9 23:25,17,4,183,17183,3,11,18.65104502,11,6
2016/2/9 23:30,17,4,221,17221,2,5,19.29419569,9,5
2016/2/9 23:45,17,4,192,17192,2,5,19.11604839,12,4
2016/2/9 23:50,17,4,11,1711,1,3,19.73786337,7,2
2016/2/9 23:50,17,4,143,17143,1,3,19.37052632,10,2
2016/2/9 23:55,16,5,176,16176,2,4,20.0904698,3,1
2016/2/10 0:10,17,5,27,1727,4,4,19.96285714,4,1
2016/2/10 0:10,16,5,32,1632,3,5,19.9022187,6,4
2016/2/10 0:15,16,5,225,16225,1,4,19.94326396,4,3
2016/2/10 0:20,16,5,173,16173,0,3,19.86717489,3,2
2016/2/10 0:30,16,5,120,16120,2,4,16.07495652,1,3
2016/2/10 0:50,16,5,17,1617,0,0,20.04668008,2,0
2016/2/10 1:00,16,5,172,16172,1,1,17.99912281,2,0
2016/2/10 1:05,16,5,171,16171,0,1,17.81823529,0,1
2016/2/10 1:15,16,5,145,16145,2,2,16.93306321,0,0
2016/2/10 1:20,16,5,212,16212,2,3,16.654,0,1
2016/2/10 1:30,16,5,221,16221,1,1,15.82430669,2,1
2016/2/10 1:30,16,5,217,16217,0,1,15.93024793,0,1
2016/2/10 1:45,16,5,223,16223,0,0,15.71981279,0,1
2016/2/10 2:10,16,5,40,1640,1,1,13.41862745,1,0
2016/2/10 3:05,16,5,41,1641,0,0,13.51069182,0,1
2016/2/10 3:59,17,5,49,1749,0,0,12.41189427,3,0
2016/2/10 5:00,16,5,183,16183,1,1,13.06193548,0,0
2016/2/10 6:40,16,5,16,1616,11,12,12.96700405,4,2
2016/2/10 6:40,17,4,195,17195,9,13,12.77372093,4,3
2016/2/10 6:40,17,4,119,17119,9,17,12.88313474,5,11
2016/2/10 6:45,16,4,161,16161,7,9,12.91005917,2,0
2016/2/10 6:45,16,4,215,16215,2,12,12.77480258,2,5
2016/2/10 6:45,17,4,223,17223,14,17,12.87327478,6,9
2016/2/10 6:45,17,4,115,17115,9,18,12.85226131,6,12
2016/2/10 6:45,16,1,31,1631,11,24,15.6689496,3,13
2016/2/10 6:50,16,4,203,16203,5,11,12.88313474,3,2
2016/2/10 6:50,16,4,191,16191,2,10,12.82244582,4,2
2016/2/10 6:50,16,4,162,16162,8,13,12.75737352,4,5
2016/2/10 6:50,17,4,13,1713,3,12,12.82244582,4,6
2016/2/10 6:50,17,4,153,17153,8,14,12.75786901,4,8
2016/2/10 6:50,17,4,172,17172,5,18,12.88529032,4,12
2016/2/10 7:00,16,4,218,16218,1,3,13.45435268,1,3
2016/2/10 7:05,16,4,199,16199,3,4,13.16590529,1,3
2016/2/10 7:05,17,4,235,17235,7,10,13.43938547,4,8
2016/2/10 7:10,16,2,232,16232,4,7,14.19495366,0,1
2016/2/10 7:10,17,4,170,17170,5,7,13.33556672,3,7
2016/2/10 7:15,16,2,230,16230,5,7,13.84706849,3,3
2016/2/10 7:15,16,4,206,16206,0,3,13.58029967,2,3
2016/2/10 7:15,16,2,231,16231,7,11,14.03533001,3,5
2016/2/10 7:15,16,2,182,16182,5,12,14.34800563,2,6
2016/2/10 7:20,16,2,167,16167,4,7,14.92616487,0,3
2016/2/10 7:20,17,2,149,17149,7,10,13.95700831,2,3
2016/2/10 7:20,16,2,37,1637,11,20,14.92616487,2,7
2016/2/10 7:25,16,2,151,16151,3,4,13.84706849,2,2
2016/2/10 7:25,16,2,201,16201,6,11,14.04108612,2,6
2016/2/10 7:25,16,2,157,16157,8,15,14.38297769,2,7
2016/2/10 7:25,17,1,136,17136,15,26,15.38906803,3,11
2016/2/10 7:30,16,1,146,16146,4,9,16.0654816,1,2
2016/2/10 7:30,16,2,205,16205,8,12,15.28147418,1,5
2016/2/10 7:30,16,2,152,16152,5,11,14.25130916,1,5
2016/2/10 7:35,16,2,138,16138,3,8,14.43773842,1,3
2016/2/10 7:35,16,2,214,16214,8,14,14.84021739,2,6
2016/2/10 7:35,17,1,227,17227,10,17,15.7391491,3,6
2016/2/10 7:35,16,2,79,1679,9,18,14.34800563,3,9
2016/2/10 7:35,17,1,184,17184,16,27,15.67998436,3,11
2016/2/10 7:40,16,1,165,16165,7,14,16.0409943,2,4
2016/2/10 7:40,16,1,112,16112,5,9,15.74491089,0,5
2016/2/10 7:40,17,1,237,17237,10,18,15.85553367,3,7
2016/2/10 7:45,16,1,226,16226,7,17,15.9878589,1,8
2016/2/10 7:45,17,1,225,17225,10,20,15.97334178,2,11
2016/2/10 7:45,16,1,111,16111,15,26,16.06504195,3,13
2016/2/10 7:50,16,1,159,16159,7,14,16.0409943,2,5
2016/2/10 7:50,17,1,38,1738,9,18,15.97334178,1,9
2016/2/10 7:50,16,1,143,16143,8,19,15.62362235,4,10
2016/2/10 7:50,17,1,185,17185,11,26,15.9878589,3,14
2016/2/10 7:55,16,3,228,16228,6,13,15.58937669,12,7
2016/2/10 8:00,16,1,193,16193,3,7,15.64341116,2,2
2016/2/10 8:00,16,1,168,16168,4,8,15.6351434,1,6
2016/2/10 8:00,16,1,153,16153,8,18,15.6400607,3,8
2016/2/10 8:00,17,1,234,17234,8,18,15.69936983,2,11
2016/2/10 8:00,17,1,233,17233,12,25,15.64816794,3,13
2016/2/10 8:05,16,1,166,16166,5,11,15.69779028,2,6
2016/2/10 8:05,17,1,176,17176,11,28,15.66351964,5,16
2016/2/10 8:10,17,0,18,1718,1,7,15.7925435,2,4
2016/2/10 8:10,16,0,198,16198,6,15,15.80850631,3,9
2016/2/10 8:15,16,0,194,16194,5,8,16.17913806,6,2
2016/2/10 8:15,16,0,10,1610,9,16,16.10990366,8,7
2016/2/10 8:15,16,0,121,16121,4,14,15.7925435,3,8
2016/2/10 8:15,16,0,180,16180,7,19,15.7925435,5,9
2016/2/10 8:20,16,0,229,16229,10,17,16.18434588,9,7
2016/2/10 8:20,16,0,158,16158,9,16,16.17913806,10,7
2016/2/10 8:20,17,0,211,17211,13,28,15.81725,9,13
2016/2/10 8:20,17,0,212,17212,14,26,16.27797112,4,14
2016/2/10 8:25,16,0,220,16220,8,16,16.31387724,3,5
2016/2/10 8:25,17,0,124,17124,6,12,16.19054206,5,5
2016/2/10 8:25,16,0,219,16219,8,15,16.27797112,3,8
2016/2/10 8:25,16,0,207,16207,13,24,16.15758711,6,11
2016/2/10 8:30,16,0,178,16178,8,16,16.28428468,3,7
2016/2/10 8:30,16,0,202,16202,9,15,16.03250786,7,7
2016/2/10 8:30,17,0,107,17107,11,21,16.4107197,4,8
2016/2/10 8:30,17,0,189,17189,13,23,16.19054206,8,10
2016/2/10 8:35,17,0,160,17160,8,18,16.4107197,4,6
2016/2/10 8:35,16,0,19,1619,9,16,16.21455085,8,7
2016/2/10 8:35,17,0,217,17217,15,24,16.28842944,7,13
2016/2/10 8:40,16,0,196,16196,5,10,16.31727806,2,5
2016/2/10 8:40,16,0,197,16197,7,15,16.28176678,2,6
2016/2/10 8:40,17,0,224,17224,13,23,16.39543446,4,10
2016/2/10 8:40,17,0,83,1783,9,19,16.31727806,3,10
2016/2/10 8:40,16,0,29,1629,14,25,16.36067208,4,12
2016/2/10 8:45,17,0,120,17120,7,17,16.06123099,2,9
2016/2/10 8:45,16,0,117,16117,7,17,15.95335689,3,9
2016/2/10 8:45,17,0,80,1780,11,21,15.98876285,4,13
2016/2/10 8:45,17,0,192,17192,15,34,15.95335689,7,18
2016/2/10 8:50,16,0,34,1634,7,17,16.06123099,2,9
2016/2/10 8:50,16,0,222,16222,7,16,16.11421446,3,10
2016/2/10 8:50,16,0,26,1626,13,24,16.49636564,6,10
2016/2/10 8:50,16,0,116,16116,14,30,15.96168421,5,15
2016/2/10 8:55,17,0,46,1746,7,16,16.28176678,4,7
2016/2/10 8:55,16,0,155,16155,9,20,16.44125899,4,8
2016/2/10 8:55,17,0,150,17150,11,22,16.57194323,4,9
2016/2/10 8:55,16,0,114,16114,17,34,16.36643009,6,14
2016/2/10 9:00,17,0,139,17139,7,13,16.51780523,3,6
2016/2/10 9:00,16,0,171,16171,5,11,16.06123099,1,7
2016/2/10 9:00,17,1,9,179,9,17,16.71256994,9,8
2016/2/10 9:00,17,1,20,1720,8,17,16.91397527,9,8
2016/2/10 9:00,17,0,115,17115,11,20,16.51780523,5,9
2016/2/10 9:00,17,0,236,17236,11,23,16.44125899,5,10
2016/2/10 9:00,16,1,13,1613,10,31,17.18882106,19,14
2016/2/10 9:05,17,1,81,1781,14,24,16.59474269,10,11
2016/2/10 9:05,16,1,153,16153,8,25,17.19226372,13,11
2016/2/10 9:05,16,1,37,1637,11,30,16.92865877,15,13
2016/2/10 9:05,16,1,144,16144,15,31,16.71256994,13,15
2016/2/10 9:10,16,1,33,1633,16,29,16.59474269,11,13
2016/2/10 9:10,16,1,12,1612,15,32,16.71256994,16,16
2016/2/10 9:10,16,1,82,1682,11,33,16.92865877,21,16
2016/2/10 9:15,16,1,221,16221,8,15,16.81298557,7,5
2016/2/10 9:15,16,1,113,16113,8,19,17.06759969,9,7
2016/2/10 9:15,17,1,106,17106,8,25,17.34056225,15,14
2016/2/10 9:20,16,1,156,16156,9,19,16.89721086,10,8
2016/2/10 9:20,17,1,58,1758,12,25,16.94207589,12,10
2016/2/10 9:25,17,1,210,17210,7,22,17.3492126,13,12
2016/2/10 9:25,16,1,141,16141,11,31,17.33956471,17,16
2016/2/10 9:30,17,1,170,17170,3,10,17.40004134,7,6
2016/2/10 9:30,16,2,169,16169,2,6,17.45071365,9,7
2016/2/10 9:30,16,1,147,16147,11,31,17.39976162,20,17
2016/2/10 9:35,17,2,41,1741,2,4,17.52396621,7,5
2016/2/10 9:35,16,1,232,16232,7,26,17.46142384,17,14
2016/2/10 9:45,16,2,204,16204,6,8,17.43946754,9,8
2016/2/10 9:45,16,2,38,1638,11,19,17.25427616,19,13
2016/2/10 9:50,17,2,2,172,5,7,17.38192363,2,3
2016/2/10 9:50,17,2,172,17172,7,12,17.45684159,10,7
2016/2/10 9:50,16,2,195,16195,11,16,17.40904829,10,8
2016/2/10 9:50,16,2,1,161,6,16,16.89403606,13,8
2016/2/10 9:55,16,2,181,16181,3,7,17.40549289,2,2
2016/2/10 9:55,17,3,44,1744,3,5,16.15837752,2,3
2016/2/10 9:55,16,2,23,1623,10,15,17.35196172,15,10
2016/2/10 9:55,16,2,122,16122,8,15,17.18374506,13,10
2016/2/10 10:00,16,2,18,1618,4,8,17.06276439,7,3
2016/2/10 10:00,16,2,208,16208,3,8,17.02279768,8,4
2016/2/10 10:00,17,2,201,17201,1,6,16.89403606,10,5
2016/2/10 10:05,17,3,142,17142,3,5,17.24369892,2,1
2016/2/10 10:05,17,3,190,17190,9,18,16.92884109,7,6
2016/2/10 10:10,16,2,29,1629,8,18,16.91326198,15,10
2016/2/10 10:15,16,3,200,16200,6,12,17.09814737,6,5
2016/2/10 10:15,16,3,162,16162,6,10,17.37184293,9,6
2016/2/10 10:20,16,3,163,16163,3,7,17.17389444,11,5
2016/2/10 10:20,17,3,124,17124,5,10,17.32490909,9,5
2016/2/10 10:20,16,3,40,1640,15,30,17.35733902,21,14
2016/2/10 10:25,16,3,140,16140,5,9,16.36448894,4,4
2016/2/10 10:25,16,3,226,16226,7,13,17.28603524,10,7
2016/2/10 10:25,16,3,32,1632,6,14,17.04640235,11,8
2016/2/10 10:30,17,3,113,17113,3,8,15.71811594,5,4
2016/2/10 10:35,16,3,220,16220,3,10,17.07993114,6,4
2016/2/10 10:35,16,3,144,16144,6,13,17.04640235,9,7
2016/2/10 10:40,16,3,15,1615,5,10,16.14186173,6,5
2016/2/10 10:40,16,3,117,16117,6,11,16.24141574,5,5
2016/2/10 10:40,16,3,123,16123,6,14,16.14186173,9,6
2016/2/10 10:40,17,3,121,17121,8,18,15.91968854,14,8
2016/2/10 10:45,17,0,9,179,6,15,16.3102091,7,6
2016/2/10 10:50,17,3,25,1725,3,8,15.43088077,10,5
2016/2/10 10:50,16,3,152,16152,3,9,15.71811594,8,5
2016/2/10 10:50,17,3,112,17112,12,19,15.13876464,11,5
2016/2/10 10:50,16,3,111,16111,8,17,15.58937669,14,8
2016/2/10 10:55,16,3,119,16119,11,18,15.13876464,9,4
2016/2/10 10:55,16,3,34,1634,9,16,15.42940589,8,4
2016/2/10 10:55,17,3,193,17193,13,23,15.24795443,11,9
2016/2/10 10:55,17,1,236,17236,10,21,16.17273497,8,11
2016/2/10 11:00,17,3,143,17143,9,16,15.42940589,8,4
2016/2/10 11:00,16,3,170,16170,9,18,15.66663452,7,6
2016/2/10 11:00,16,1,13,1613,9,18,16.47912383,7,9
2016/2/10 11:05,16,3,139,16139,9,17,15.53465686,7,5
2016/2/10 11:05,16,1,16,1616,12,23,16.56642567,12,15
2016/2/10 11:10,17,1,149,17149,11,18,16.24069401,6,7
2016/2/10 11:10,17,1,235,17235,9,18,16.47912383,7,9
2016/2/10 11:10,17,1,141,17141,9,17,16.54246032,9,11
2016/2/10 11:10,16,1,19,1619,10,21,16.56642567,7,11
2016/2/10 11:15,16,1,136,16136,5,11,16.58131868,4,6
2016/2/10 11:15,17,1,224,17224,10,22,16.55324675,10,13
2016/2/10 11:20,16,0,169,16169,3,10,16.72626343,7,5
2016/2/10 11:20,17,1,43,1743,6,11,16.56103203,6,7
2016/2/10 11:20,16,1,21,1621,12,22,15.98942308,6,8
2016/2/10 11:20,16,0,31,1631,14,22,17.582185,6,10
2016/2/10 11:20,17,1,227,17227,10,20,16.40862745,9,12
2016/2/10 11:25,16,1,115,16115,6,12,16.43855634,7,6
2016/2/10 11:25,17,1,2,172,7,15,16.28269987,6,10
2016/2/10 11:30,16,1,231,16231,4,11,16.17273497,5,7
2016/2/10 11:30,16,1,168,16168,6,14,16.17273497,8,10
2016/2/10 11:30,16,1,11,1611,11,19,16.17055556,6,10
2016/2/10 11:35,17,0,23,1723,4,10,16.3102091,2,2
2016/2/10 11:35,16,1,114,16114,4,8,16.12955895,2,4
2016/2/10 11:35,17,0,138,17138,13,25,16.23452675,10,11
2016/2/10 11:35,17,0,161,17161,15,31,17.04757741,7,15
2016/2/10 11:35,17,1,209,17209,15,32,15.98183347,16,15
2016/2/10 11:40,17,0,0,170,5,13,16.3102091,5,4
2016/2/10 11:40,16,0,202,16202,12,25,16.21636439,13,11
2016/2/10 11:40,16,0,154,16154,11,24,16.49892259,13,12
2016/2/10 11:45,17,0,79,1779,5,12,17.18623108,3,2
2016/2/10 11:45,16,0,150,16150,10,19,16.23452675,8,8
2016/2/10 11:45,17,0,197,17197,15,29,16.9073017,9,12
2016/2/10 11:45,17,0,146,17146,14,29,16.5134984,13,14
2016/2/10 11:50,16,0,191,16191,4,8,16.8691306,6,5
2016/2/10 11:50,17,3,37,1737,2,6,17.56749641,4,6
2016/2/10 11:50,17,0,225,17225,15,27,16.83805442,8,11
2016/2/10 11:55,17,0,230,17230,12,22,17.13129549,5,8
2016/2/10 11:55,17,0,234,17234,11,23,17.18623108,6,9
2016/2/10 11:55,17,0,20,1720,8,19,16.57933785,12,10
2016/2/10 12:00,16,0,22,1622,12,20,17.04757741,5,7
2016/2/10 12:00,16,0,54,1654,9,20,16.86909774,8,9
2016/2/10 12:00,16,0,18,1618,12,23,16.9073017,8,9
2016/2/10 12:00,16,0,27,1627,9,21,17.62471028,6,13
2016/2/10 12:00,17,0,205,17205,10,22,17.55086727,6,13
2016/2/10 12:05,17,0,30,1730,10,14,17.6237234,2,5
2016/2/10 12:05,16,0,199,16199,8,17,17.51741911,5,6
2016/2/10 12:05,16,0,194,16194,5,16,17.66979284,3,10
2016/2/10 12:05,16,0,32,1632,5,12,17.58268264,4,10
2016/2/10 12:05,17,0,237,17237,11,21,17.42984569,6,11
2016/2/10 12:10,16,0,166,16166,4,10,17.66979284,3,6
2016/2/10 12:10,16,0,208,16208,8,17,17.88528226,7,6
2016/2/10 12:10,16,0,229,16229,7,16,17.59740406,3,9
2016/2/10 12:10,16,0,36,1636,5,16,17.68380443,4,12
2016/2/10 12:10,17,0,171,17171,9,24,17.7077534,7,16
2016/2/10 12:15,16,0,222,16222,7,9,17.51838866,2,4
2016/2/10 12:15,16,0,26,1626,8,18,17.98224456,8,6
2016/2/10 12:15,16,0,206,16206,7,15,17.74668271,3,6
2016/2/10 12:15,17,0,204,17204,13,27,17.60949635,6,12
2016/2/10 12:15,16,0,147,16147,18,35,17.74668271,11,16
2016/2/10 12:20,16,1,172,16172,4,9,18.61966114,2,5
2016/2/10 12:20,17,1,145,17145,7,19,18.34655405,6,7
2016/2/10 12:20,17,0,207,17207,4,15,17.64720948,5,12
2016/2/10 12:20,16,0,220,16220,20,34,17.80979381,11,14
2016/2/10 12:25,16,0,121,16121,7,9,17.53056358,1,3
2016/2/10 12:25,16,1,29,1629,11,26,18.38482205,8,13
2016/2/10 12:30,17,0,226,17226,10,16,17.66816743,3,6
2016/2/10 12:35,17,1,64,1764,6,16,18.13411528,6,6
2016/2/10 12:35,17,1,12,1712,8,19,18.22642074,6,7
2016/2/10 12:35,16,0,159,16159,14,26,17.74668271,10,12
2016/2/10 12:35,16,1,46,1646,15,29,18.08575788,10,15
2016/2/10 12:40,17,0,112,17112,6,17,18.04774624,1,11
2016/2/10 12:40,16,1,17,1617,13,26,18.66570896,9,13
2016/2/10 12:45,17,1,35,1735,5,12,18.61857923,3,7
2016/2/10 12:45,17,1,214,17214,8,18,18.56082103,4,10
2016/2/10 12:45,16,1,24,1624,10,25,18.53266243,7,14
2016/2/10 12:45,16,1,156,16156,12,28,18.45616534,12,15
2016/2/10 12:50,17,1,10,1710,4,10,18.61857923,3,4
2016/2/10 12:50,16,0,190,16190,6,8,18.26177249,3,5
2016/2/10 12:50,16,0,37,1637,7,18,18.1282433,1,11
2016/2/10 12:55,16,1,212,16212,6,13,18.6057759,6,9
2016/2/10 12:55,16,1,168,16168,5,14,18.63312621,8,10
2016/2/10 13:00,17,0,157,17157,3,10,18.1282433,1,7
2016/2/10 13:00,16,1,152,16152,9,16,18.44668085,8,9
2016/2/10 13:00,17,1,38,1738,9,19,18.56122449,9,11
2016/2/10 13:00,17,1,235,17235,10,20,18.63312621,8,11
2016/2/10 13:05,16,0,193,16193,2,2,18.79109723,4,3
2016/2/10 13:05,16,1,151,16151,9,14,18.36162233,4,9
2016/2/10 13:05,16,0,15,1615,4,12,18.1282433,1,10
2016/2/10 13:10,17,0,79,1779,6,8,18.23723958,1,5
2016/2/10 13:10,16,0,211,16211,2,8,18.10091743,0,5
2016/2/10 13:15,16,2,196,16196,8,10,19.458901,7,3
2016/2/10 13:15,16,0,192,16192,3,6,18.79216535,5,4
2016/2/10 13:15,16,0,167,16167,4,11,18.1282433,1,8
2016/2/10 13:20,17,0,119,17119,4,7,18.79216535,5,5
2016/2/10 13:20,16,2,169,16169,6,13,19.03120869,11,7
2016/2/10 13:20,17,0,227,17227,8,21,18.07755102,5,11
2016/2/10 13:25,16,0,34,1634,2,8,19.23645914,1,4
2016/2/10 13:25,16,0,14,1614,4,8,19.14106792,2,5
2016/2/10 13:25,17,2,206,17206,8,19,18.7931154,16,9
2016/2/10 13:30,16,2,13,1613,3,10,19.28745562,1,3
2016/2/10 13:30,16,0,233,16233,3,6,18.20276074,0,5
2016/2/10 13:30,17,0,146,17146,5,12,19.19009434,1,6
2016/2/10 13:35,16,2,161,16161,4,5,19.52360989,5,2
2016/2/10 13:35,16,0,231,16231,3,7,19.19674892,1,3
2016/2/10 13:40,16,2,25,1625,10,14,19.57070064,7,5
2016/2/10 13:40,16,2,33,1633,7,12,19.1300813,7,6
2016/2/10 13:45,16,2,200,16200,8,11,19.40970874,9,4
2016/2/10 13:45,16,2,136,16136,11,22,18.70768856,14,7
2016/2/10 13:50,17,2,18,1718,5,8,19.07086915,4,2
2016/2/10 13:50,17,2,197,17197,7,17,18.88805031,13,9
2016/2/10 13:55,17,2,170,17170,2,8,18.88805031,5,4
2016/2/10 13:55,16,2,201,16201,9,17,18.47209528,11,7
2016/2/10 13:55,17,2,138,17138,9,14,19.1300813,12,9
2016/2/10 14:00,16,2,32,1632,6,11,18.65202369,10,5
2016/2/10 14:00,16,2,202,16202,2,10,18.88805031,7,6
2016/2/10 14:00,16,2,27,1627,10,24,18.54471313,14,8
2016/2/10 14:05,17,2,111,17111,6,16,18.7429059,12,6
2016/2/10 14:10,17,2,0,170,3,7,18.64086957,8,4
2016/2/10 14:10,16,2,114,16114,7,10,18.70782014,9,6
2016/2/10 14:15,16,2,220,16220,7,18,18.64086957,13,6
2016/2/10 14:15,16,2,203,16203,8,16,18.39966981,11,6
2016/2/10 14:20,16,3,172,16172,4,7,18.38542914,7,5
2016/2/10 14:20,16,2,122,16122,8,16,18.48195777,11,6
2016/2/10 14:20,16,2,16,1616,9,22,18.60701837,12,11
2016/2/10 14:25,16,2,15,1615,6,10,16.11040828,4,5
2016/2/10 14:25,17,2,37,1737,5,9,18.54483902,6,5
2016/2/10 14:25,16,2,195,16195,8,19,18.60701837,10,10
2016/2/10 14:30,17,2,118,17118,6,12,18.54483902,6,7
2016/2/10 14:30,16,4,34,1634,8,14,17.06153355,8,7
2016/2/10 14:35,16,2,115,16115,8,16,18.69607177,8,7
2016/2/10 14:40,16,3,224,16224,5,12,18.37506763,6,6
2016/2/10 14:40,17,2,237,17237,6,13,18.5396862,7,7
2016/2/10 14:40,16,3,168,16168,7,15,18.30128617,14,9
2016/2/10 14:45,17,4,10,1710,5,6,17.06222363,5,2
2016/2/10 14:45,16,3,171,16171,7,13,18.40902778,15,7
2016/2/10 14:45,16,3,205,16205,6,13,18.37510186,8,8
2016/2/10 14:50,16,3,35,1635,6,17,18.42556122,14,8
2016/2/10 14:55,16,3,191,16191,5,10,18.16257158,9,5
2016/2/10 14:55,16,3,228,16228,7,15,18.45894843,13,9
2016/2/10 15:00,17,3,50,1750,3,6,17.65830158,8,5
2016/2/10 15:00,16,3,223,16223,4,10,17.67640449,10,7
2016/2/10 15:00,16,3,55,1655,4,11,17.73413849,11,7
2016/2/10 15:05,16,3,236,16236,4,9,17.68966986,11,6
2016/2/10 15:10,16,2,33,1633,5,10,16.16915939,4,5
2016/2/10 15:10,16,3,229,16229,3,8,17.68238889,9,6
2016/2/10 15:15,16,4,199,16199,7,12,17.06153355,7,5
2016/2/10 15:20,16,4,112,16112,0,5,17.2032345,4,1
2016/2/10 15:20,16,4,192,16192,8,11,17.11937462,9,6
2016/2/10 15:25,17,4,29,1729,4,9,16.95263514,2,3
2016/2/10 15:30,16,4,204,16204,2,8,17.2032345,5,3
2016/2/10 15:30,16,4,206,16206,5,12,16.83063123,5,5
2016/2/10 15:30,16,4,24,1624,7,14,16.49528302,6,6
2016/2/10 15:30,17,4,207,17207,8,16,16.38298526,8,8
2016/2/10 15:35,16,4,234,16234,5,9,16.27619904,6,4
2016/2/10 15:35,16,2,30,1630,4,10,16.07698616,4,5
2016/2/10 15:35,17,2,18,1718,5,9,16.03078725,5,5
2016/2/10 15:35,16,4,119,16119,9,18,17.2032345,11,8
2016/2/10 15:35,17,2,121,17121,8,15,16.17021035,6,9
2016/2/10 15:40,17,2,23,1723,7,9,15.86561914,1,2
2016/2/10 15:40,17,2,0,170,4,9,16.07698616,4,3
2016/2/10 15:40,17,2,233,17233,9,19,16.03610473,11,9
2016/2/10 15:45,17,2,120,17120,7,14,16.02317721,8,6
2016/2/10 15:45,17,2,155,17155,9,17,16.19228188,7,10
2016/2/10 15:50,17,2,12,1712,2,7,16.40138829,3,5
2016/2/10 15:50,17,2,235,17235,7,15,16.03480929,10,7
2016/2/10 15:55,17,2,1,171,4,9,16.03480929,7,3
2016/2/10 15:55,16,2,232,16232,5,9,16.19942987,3,4
2016/2/10 15:55,17,2,226,17226,3,11,16.40138829,5,8
2016/2/10 15:55,17,2,161,17161,11,21,16.02317721,11,8
2016/2/10 16:00,17,1,113,17113,6,13,15.91728907,1,3
2016/2/10 16:00,16,2,11,1611,5,14,16.04532751,7,6
2016/2/10 16:00,16,2,31,1631,8,19,15.99023643,8,9
2016/2/10 16:05,16,2,194,16194,3,8,16.28688097,3,3
2016/2/10 16:05,17,1,111,17111,8,22,16.92430527,14,5
2016/2/10 16:05,17,2,230,17230,6,16,16.22905226,6,8
2016/2/10 16:10,16,3,170,16170,8,14,17.37739483,8,6
2016/2/10 16:10,16,2,38,1638,7,21,16.40138829,9,11
2016/2/10 16:15,17,2,79,1779,3,9,16.65643301,4,5
2016/2/10 16:15,16,2,237,16237,6,9,16.41176749,10,6
2016/2/10 16:15,17,2,200,17200,5,13,16.65643301,8,7
2016/2/10 16:20,17,2,17,1717,3,4,16.38666031,9,4
2016/2/10 16:20,16,1,191,16191,8,21,16.52360811,12,5
2016/2/10 16:25,16,2,136,16136,1,4,16.30887939,6,2
2016/2/10 16:25,17,1,2,172,7,15,16.10610757,3,5
2016/2/10 16:25,16,1,193,16193,8,23,16.99887781,14,8
2016/2/10 16:25,16,2,196,16196,16,23,15.86561914,10,9
2016/2/10 16:30,16,2,154,16154,1,3,16.63287671,2,1
2016/2/10 16:30,17,2,16,1716,3,7,16.30887939,7,4
2016/2/10 16:30,16,2,143,16143,8,21,17.76171713,7,8
2016/2/10 16:35,17,1,201,17201,8,12,15.86658824,2,1
2016/2/10 16:35,17,1,152,17152,18,29,15.86658824,16,9
2016/2/10 16:35,17,1,186,17186,12,27,16.31926484,17,11
2016/2/10 16:35,17,1,9,179,11,19,16.75586354,12,12
2016/2/10 16:35,17,1,236,17236,12,30,17.03072,17,15
2016/2/10 16:40,17,1,116,17116,11,22,15.91728907,8,6
2016/2/10 16:40,16,2,138,16138,13,18,15.90949881,3,7
2016/2/10 16:40,16,1,234,16234,12,27,16.31926484,17,9
2016/2/10 16:40,17,1,177,17177,10,20,16.77013631,11,13
2016/2/10 16:40,17,1,205,17205,12,23,16.83656656,13,14
2016/2/10 16:45,16,2,190,16190,2,5,18.00825472,3,1
2016/2/10 16:45,16,1,151,16151,5,12,15.91728907,1,1
2016/2/10 16:45,16,1,168,16168,5,11,16.8902342,7,5
2016/2/10 16:45,17,1,122,17122,8,25,17.03072,14,11
2016/2/10 16:45,17,1,146,17146,17,34,16.4328534,22,18
2016/2/10 16:50,17,1,220,17220,10,25,16.92430527,16,10
2016/2/10 16:50,17,1,202,17202,16,30,16.10610757,19,14
2016/2/10 16:55,16,1,171,16171,6,15,16.97191101,9,7
2016/2/10 16:55,16,1,226,16226,9,16,16.81167691,9,11
2016/2/10 17:00,17,1,18,1718,8,16,16.94292528,10,10
2016/2/10 17:00,16,1,37,1637,7,15,16.87156863,8,10
2016/2/10 17:05,16,1,13,1613,8,12,16.76928808,9,6
